customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group,debit_amount,salary_amount,transaction_count,savings_ratio,spend_segment
8766,29,Male,High,8+ Lakh,Business,Tier 2,10/24/2024,No,Early Career,9598.61,0.0,7.0,0.0,Low
8767,47,Male,Medium,4-8 Lakh,Unemployed,Tier 2,9/8/2021,No,Family Stage,15943.53,4865.34,13.0,0.30516077681667736,Low
8768,22,Male,Low,2-4 Lakh,Business,Tier 1,11/24/2024,No,Student,7252.35,0.0,8.0,0.0,Low
8769,51,Male,High,8+ Lakh,Student,Tier 2,1/7/2020,No,Family Stage,46356.97,0.0,12.0,0.0,Medium
8770,39,Male,Low,2-4 Lakh,Self-Employed,Tier 1,10/3/2022,No,Mid Career,23011.54,584.95,13.0,0.025419854559929497,Medium
8771,56,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,4/1/2023,No,Pre-Retirement,14264.46,0.0,8.0,0.0,Low
8772,30,Male,High,8+ Lakh,Self-Employed,Tier 1,3/12/2022,No,Mid Career,15495.669999999998,0.0,7.0,0.0,Low
8773,64,Female,Medium,4-8 Lakh,Business,Tier 1,5/3/2023,Yes,Pre-Retirement,18144.29,8922.619999999999,13.0,0.49175911540214573,Low
8774,20,Female,Low,2-4 Lakh,Salaried,Tier 1,11/14/2020,No,Student,13429.26,0.0,7.0,0.0,Low
8775,37,Female,Low,2-4 Lakh,Salaried,Tier 1,5/9/2020,No,Mid Career,17038.77,0.0,12.0,0.0,Low
8776,48,Male,Low,2-4 Lakh,Student,Tier 1,4/18/2020,Yes,Family Stage,19791.68,0.0,8.0,0.0,Low
8777,22,Male,Low,2-4 Lakh,Salaried,Tier 2,8/6/2020,No,Student,25275.39,239.96,13.0,0.009493819877754607,Medium
8778,41,Male,Low,2-4 Lakh,Student,Tier 2,5/20/2021,No,Family Stage,34891.42,936.57,9.0,0.026842415699905597,Medium
8779,57,Male,Medium,4-8 Lakh,Unemployed,Tier 3,3/4/2021,Yes,Pre-Retirement,15870.15,2614.81,15.0,0.16476277791955338,Low
8780,50,Female,Low,2-4 Lakh,Self-Employed,Tier 2,1/28/2025,No,Family Stage,19039.260000000002,0.0,9.0,0.0,Low
8781,25,Female,High,8+ Lakh,Business,Tier 1,10/3/2021,No,Early Career,27144.17,3.81,12.0,0.00014036163198211625,Medium
8782,41,Female,High,8+ Lakh,Student,Tier 2,8/31/2020,No,Family Stage,20485.690000000002,5502.19,13.0,0.26858699902224425,Medium
8783,37,Male,High,8+ Lakh,Business,Tier 1,3/13/2021,No,Mid Career,20710.62,248.24,12.0,0.011986121130125512,Medium
8784,33,Female,Low,2-4 Lakh,Business,Tier 3,11/2/2020,No,Mid Career,8859.439999999999,3772.2,9.0,0.4257831194748201,Low
8785,29,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,1/6/2025,No,Early Career,20455.97,3285.31,11.0,0.16060397038126276,Medium
8786,30,Female,Low,2-4 Lakh,Unemployed,Tier 2,6/19/2022,No,Mid Career,6444.950000000001,2090.62,8.0,0.3243811045857609,Low
8787,62,Male,Low,2-4 Lakh,Unemployed,Tier 2,6/8/2024,Yes,Pre-Retirement,30566.129999999997,0.0,13.0,0.0,Medium
8788,59,Female,Medium,4-8 Lakh,Salaried,Tier 3,7/2/2023,No,Pre-Retirement,27906.190000000002,0.0,13.0,0.0,Medium
8789,56,Female,High,8+ Lakh,Unemployed,Tier 1,9/12/2023,No,Pre-Retirement,10285.08,1215.3100000000002,12.0,0.11816242557179917,Low
8790,42,Male,Low,2-4 Lakh,Self-Employed,Tier 3,2/12/2021,No,Family Stage,22436.87,577.36,17.0,0.025732644526620694,Medium
8791,63,Female,Low,2-4 Lakh,Business,Tier 2,1/18/2022,Yes,Pre-Retirement,3758.4,2188.75,9.0,0.5823621753937845,Low
8792,49,Male,Low,2-4 Lakh,Student,Tier 3,1/1/2020,No,Family Stage,18359.77,2332.81,8.0,0.12706095991398583,Low
8793,41,Female,Medium,4-8 Lakh,Student,Tier 2,2/15/2022,Yes,Family Stage,12536.39,0.0,9.0,0.0,Low
8794,64,Male,High,8+ Lakh,Unemployed,Tier 2,7/12/2020,No,Pre-Retirement,25223.9,0.0,15.0,0.0,Medium
8795,61,Male,Low,2-4 Lakh,Salaried,Tier 2,8/20/2022,No,Pre-Retirement,17376.43,0.0,8.0,0.0,Low
8796,26,Male,Low,2-4 Lakh,Student,Tier 3,10/19/2023,No,Early Career,26485.05,5360.84,13.0,0.20241003887098571,Medium
8797,57,Female,High,8+ Lakh,Salaried,Tier 2,3/7/2025,No,Pre-Retirement,14417.41,0.0,12.0,0.0,Low
8798,40,Female,Low,2-4 Lakh,Student,Tier 2,5/1/2020,No,Family Stage,12615.06,7103.610000000001,12.0,0.5631055262519561,Low
8799,30,Male,Medium,4-8 Lakh,Salaried,Tier 2,12/29/2020,Yes,Mid Career,28326.02,1788.96,13.0,0.06315606640113931,Medium
8800,49,Male,Low,2-4 Lakh,Salaried,Tier 2,10/24/2022,Yes,Family Stage,14144.88,469.95,9.0,0.03322403583487453,Low
8801,32,Male,Medium,4-8 Lakh,Business,Tier 3,5/28/2020,No,Mid Career,18637.21,883.76,12.0,0.047419114770934065,Low
8802,53,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,12/20/2022,No,Family Stage,13925.66,0.0,7.0,0.0,Low
8803,22,Male,Medium,4-8 Lakh,Student,Tier 1,3/4/2022,No,Student,9093.87,3256.87,13.0,0.3581390541100763,Low
8804,39,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/14/2023,No,Mid Career,31563.37,3736.91,15.0,0.1183938850636038,Medium
8805,33,Male,Low,2-4 Lakh,Self-Employed,Tier 2,9/3/2024,No,Mid Career,8249.97,633.87,7.0,0.07683300666547879,Low
8806,58,Male,Low,2-4 Lakh,Business,Tier 1,5/10/2025,No,Pre-Retirement,12359.400000000001,0.0,8.0,0.0,Low
8807,27,Male,Medium,4-8 Lakh,Business,Tier 2,4/25/2022,No,Early Career,28891.84,1490.84,17.0,0.05160072878709005,Medium
8808,41,Male,High,8+ Lakh,Business,Tier 3,8/25/2020,No,Family Stage,14191.61,466.02,11.0,0.032837711859330966,Low
8809,35,Male,High,8+ Lakh,Unemployed,Tier 1,3/7/2023,No,Mid Career,24111.920000000002,0.0,11.0,0.0,Medium
8810,35,Male,Low,2-4 Lakh,Student,Tier 2,12/30/2021,No,Mid Career,26246.25,1554.65,12.0,0.05923322379387532,Medium
8811,24,Female,High,8+ Lakh,Student,Tier 3,4/2/2021,No,Early Career,13975.26,0.0,9.0,0.0,Low
8812,21,Male,Low,2-4 Lakh,Salaried,Tier 2,4/29/2021,No,Student,6822.61,1342.3899999999999,5.0,0.19675608015114449,Low
8813,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,1/10/2023,Yes,Family Stage,7263.15,1725.68,8.0,0.23759388144262478,Low
8814,22,Female,Medium,4-8 Lakh,Salaried,Tier 1,10/20/2024,No,Student,20973.47,4514.49,12.0,0.2152476438090597,Medium
8815,33,Female,Low,2-4 Lakh,Unemployed,Tier 3,4/28/2022,No,Mid Career,2925.69,1702.82,6.0,0.582023385936309,Low
8816,52,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/14/2021,No,Family Stage,15767.220000000001,0.0,10.0,0.0,Low
8817,43,Female,Low,2-4 Lakh,Student,Tier 2,5/29/2024,No,Family Stage,15992.27,665.68,9.0,0.041625110131332195,Low
8818,35,Male,Medium,4-8 Lakh,Salaried,Tier 1,12/6/2022,Yes,Mid Career,17774.79,0.0,10.0,0.0,Low
8819,46,Female,Medium,4-8 Lakh,Unemployed,Tier 2,12/9/2020,Yes,Family Stage,9564.49,0.0,12.0,0.0,Low
8820,40,Male,Medium,4-8 Lakh,Unemployed,Tier 2,9/24/2023,No,Family Stage,15830.0,0.0,15.0,0.0,Low
8821,31,Male,High,8+ Lakh,Salaried,Tier 3,8/23/2020,Yes,Mid Career,18150.19,0.0,8.0,0.0,Low
8822,32,Female,Medium,4-8 Lakh,Business,Tier 1,1/27/2024,No,Mid Career,16589.89,96.48,12.0,0.005815590097342418,Low
8823,50,Female,Medium,4-8 Lakh,Business,Tier 1,10/24/2021,No,Family Stage,6126.04,0.0,4.0,0.0,Low
8824,42,Male,Medium,4-8 Lakh,Business,Tier 1,1/10/2021,No,Family Stage,14807.800000000001,2864.92,16.0,0.19347370980159104,Low
8825,38,Female,Low,2-4 Lakh,Salaried,Tier 2,2/20/2023,Yes,Mid Career,19947.57,0.0,8.0,0.0,Low
8826,34,Male,Low,2-4 Lakh,Unemployed,Tier 1,8/29/2022,No,Mid Career,19273.57,0.0,11.0,0.0,Low
8827,40,Male,Medium,4-8 Lakh,Unemployed,Tier 3,9/2/2020,No,Family Stage,7897.13,0.0,3.0,0.0,Low
8828,60,Male,Medium,4-8 Lakh,Student,Tier 1,7/1/2023,No,Pre-Retirement,11363.9,0.0,8.0,0.0,Low
8829,34,Female,High,8+ Lakh,Business,Tier 2,7/19/2021,Yes,Mid Career,20470.489999999998,7685.71,10.0,0.37545315231828846,Medium
8830,31,Male,Low,2-4 Lakh,Salaried,Tier 2,11/29/2021,No,Mid Career,12450.34,0.0,10.0,0.0,Low
8831,46,Male,Low,2-4 Lakh,Student,Tier 2,7/3/2022,No,Family Stage,6864.5599999999995,43.92,9.0,0.006398079410770684,Low
8832,37,Male,Low,2-4 Lakh,Unemployed,Tier 3,10/7/2020,No,Mid Career,42809.07,0.0,11.0,0.0,Medium
8833,47,Male,Low,2-4 Lakh,Student,Tier 2,3/7/2020,No,Family Stage,23714.61,0.0,14.0,0.0,Medium
8834,36,Female,Medium,4-8 Lakh,Business,Tier 1,8/3/2024,No,Mid Career,21406.35,0.0,15.0,0.0,Medium
8835,56,Female,High,8+ Lakh,Self-Employed,Tier 1,4/5/2024,No,Pre-Retirement,6334.34,0.0,6.0,0.0,Low
8836,30,Female,Medium,4-8 Lakh,Business,Tier 3,4/6/2024,Yes,Mid Career,6818.469999999999,0.0,6.0,0.0,Low
8837,35,Female,Medium,4-8 Lakh,Business,Tier 3,6/23/2020,No,Mid Career,7296.84,0.0,7.0,0.0,Low
8838,40,Male,Medium,4-8 Lakh,Salaried,Tier 1,4/29/2023,No,Family Stage,16158.970000000001,2672.69,8.0,0.16539977486188784,Low
8839,63,Male,Low,2-4 Lakh,Self-Employed,Tier 2,10/11/2020,No,Pre-Retirement,13685.04,0.0,8.0,0.0,Low
8840,50,Male,High,8+ Lakh,Self-Employed,Tier 2,10/31/2020,No,Family Stage,14683.68,0.0,6.0,0.0,Low
8841,56,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,5/24/2022,No,Pre-Retirement,11599.42,0.0,5.0,0.0,Low
8842,57,Male,Low,2-4 Lakh,Unemployed,Tier 3,3/3/2022,No,Pre-Retirement,10840.630000000001,677.59,7.0,0.06250466993154456,Low
8843,35,Male,Medium,4-8 Lakh,Student,Tier 1,2/10/2021,No,Mid Career,7788.25,0.0,9.0,0.0,Low
8844,26,Female,Medium,4-8 Lakh,Unemployed,Tier 2,11/27/2020,No,Early Career,12711.05,0.0,8.0,0.0,Low
8845,50,Male,Low,2-4 Lakh,Self-Employed,Tier 2,10/31/2020,No,Family Stage,9410.64,2309.74,7.0,0.2454392049849957,Low
8846,49,Male,Low,2-4 Lakh,Salaried,Tier 2,7/7/2022,Yes,Family Stage,14792.470000000001,1507.4099999999999,14.0,0.10190387406565636,Low
8847,34,Male,Low,2-4 Lakh,Business,Tier 2,12/1/2024,No,Mid Career,16781.14,0.0,11.0,0.0,Low
8848,36,Female,Low,2-4 Lakh,Business,Tier 2,10/30/2021,No,Mid Career,16065.83,4185.2,13.0,0.26050319217867984,Low
8849,44,Male,Low,2-4 Lakh,Unemployed,Tier 1,2/11/2022,No,Family Stage,28346.6,0.0,14.0,0.0,Medium
8850,23,Male,Medium,4-8 Lakh,Unemployed,Tier 2,7/4/2021,Yes,Early Career,14035.16,0.0,12.0,0.0,Low
8851,52,Male,Medium,4-8 Lakh,Salaried,Tier 2,9/21/2022,No,Family Stage,18729.46,0.0,11.0,0.0,Low
8852,54,Female,Medium,4-8 Lakh,Business,Tier 1,5/8/2025,Yes,Family Stage,18762.46,0.0,11.0,0.0,Low
8853,51,Male,High,8+ Lakh,Unemployed,Tier 1,9/22/2023,No,Family Stage,9996.2,0.0,7.0,0.0,Low
8854,37,Male,Medium,4-8 Lakh,Student,Tier 2,11/19/2022,No,Mid Career,13357.73,194.28,11.0,0.014544387407141783,Low
8855,42,Female,Medium,4-8 Lakh,Unemployed,Tier 1,3/15/2021,No,Family Stage,3746.0200000000004,0.0,7.0,0.0,Low
8856,21,Male,High,8+ Lakh,Unemployed,Tier 2,9/14/2020,Yes,Student,8244.82,3676.5,10.0,0.44591634505058936,Low
8857,27,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,2/21/2022,No,Early Career,15932.77,0.0,8.0,0.0,Low
8858,27,Male,Low,2-4 Lakh,Student,Tier 1,7/16/2021,No,Early Career,23355.81,3691.3199999999997,12.0,0.1580471839769205,Medium
8859,41,Female,Low,2-4 Lakh,Student,Tier 2,12/19/2024,No,Family Stage,5490.44,0.0,12.0,0.0,Low
8860,38,Male,Medium,4-8 Lakh,Salaried,Tier 2,8/21/2020,No,Mid Career,10483.01,0.0,7.0,0.0,Low
8861,28,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,1/26/2020,No,Early Career,20788.95,0.0,9.0,0.0,Medium
8862,44,Female,High,8+ Lakh,Student,Tier 1,6/6/2021,No,Family Stage,13665.19,0.0,8.0,0.0,Low
8863,33,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,1/18/2021,No,Mid Career,18892.22,0.0,10.0,0.0,Low
8864,43,Male,High,8+ Lakh,Self-Employed,Tier 2,4/8/2024,No,Family Stage,12477.15,2823.64,7.0,0.22630488533038393,Low
8865,47,Female,Low,2-4 Lakh,Business,Tier 1,1/27/2021,No,Family Stage,7278.4400000000005,0.0,7.0,0.0,Low
8866,33,Male,Medium,4-8 Lakh,Student,Tier 2,4/6/2021,No,Mid Career,25298.58,719.2,14.0,0.02842847306054332,Medium
8867,24,Female,High,8+ Lakh,Business,Tier 2,10/17/2024,No,Early Career,25390.29,6323.53,15.0,0.2490530828911367,Medium
8868,33,Male,Low,2-4 Lakh,Unemployed,Tier 3,4/18/2022,No,Mid Career,14319.28,0.0,12.0,0.0,Low
8869,52,Female,Low,2-4 Lakh,Unemployed,Tier 3,3/7/2023,No,Family Stage,14695.189999999999,1972.75,9.0,0.13424460656854387,Low
8870,33,Male,Low,2-4 Lakh,Business,Tier 1,1/6/2022,No,Mid Career,21576.9,0.0,8.0,0.0,Medium
8871,57,Male,Medium,4-8 Lakh,Unemployed,Tier 2,3/3/2025,No,Pre-Retirement,19251.039999999997,1695.38,7.0,0.08806693040999346,Low
8872,29,Female,Low,2-4 Lakh,Business,Tier 3,4/19/2020,No,Early Career,7202.59,3323.3,9.0,0.4614034673638233,Low
8873,52,Male,Medium,4-8 Lakh,Salaried,Tier 2,2/7/2024,Yes,Family Stage,18489.29,1892.11,19.0,0.10233546015017342,Low
8874,38,Female,Low,2-4 Lakh,Self-Employed,Tier 2,9/13/2023,Yes,Mid Career,9460.37,428.18,14.0,0.04526038622168054,Low
8875,60,Female,Medium,4-8 Lakh,Salaried,Tier 2,7/24/2020,No,Pre-Retirement,6940.75,486.65,9.0,0.07011490112739978,Low
8876,53,Female,High,8+ Lakh,Student,Tier 1,12/30/2022,No,Family Stage,16077.06,0.0,11.0,0.0,Low
8877,34,Male,Low,2-4 Lakh,Salaried,Tier 2,7/28/2020,No,Mid Career,12540.68,0.0,10.0,0.0,Low
8878,49,Male,Low,2-4 Lakh,Salaried,Tier 3,7/3/2020,No,Family Stage,17026.43,4371.18,9.0,0.25672909705675234,Low
8879,58,Male,Medium,4-8 Lakh,Unemployed,Tier 1,8/24/2021,No,Pre-Retirement,32863.39,0.0,14.0,0.0,Medium
8880,23,Female,Medium,4-8 Lakh,Business,Tier 2,1/28/2022,No,Early Career,28589.44,0.0,17.0,0.0,Medium
8881,41,Female,Low,2-4 Lakh,Student,Tier 3,11/7/2023,No,Family Stage,28295.92,0.0,15.0,0.0,Medium
8882,44,Female,Medium,4-8 Lakh,Unemployed,Tier 1,1/14/2022,Yes,Family Stage,17591.29,740.86,8.0,0.042115160400402696,Low
8883,37,Male,High,8+ Lakh,Student,Tier 2,6/9/2022,No,Mid Career,11553.45,0.0,8.0,0.0,Low
8884,42,Female,Low,2-4 Lakh,Self-Employed,Tier 2,2/2/2021,No,Family Stage,3876.21,2251.47,4.0,0.5808431431733574,Low
8885,19,Male,Low,2-4 Lakh,Business,Tier 1,6/28/2021,No,Student,13612.02,0.0,10.0,0.0,Low
8886,26,Male,Medium,4-8 Lakh,Unemployed,Tier 1,6/25/2022,No,Early Career,7764.53,3185.08,7.0,0.41020898882482265,Low
8887,45,Male,Medium,4-8 Lakh,Salaried,Tier 1,8/9/2024,No,Family Stage,11796.32,269.0,11.0,0.022803721838675114,Low
8888,55,Male,Low,2-4 Lakh,Self-Employed,Tier 2,11/12/2021,Yes,Pre-Retirement,17652.61,0.0,9.0,0.0,Low
8889,20,Male,Medium,4-8 Lakh,Salaried,Tier 1,9/4/2022,No,Student,8258.970000000001,0.0,6.0,0.0,Low
8890,37,Male,High,8+ Lakh,Student,Tier 2,10/15/2024,No,Mid Career,9478.720000000001,0.0,10.0,0.0,Low
8891,23,Male,Low,2-4 Lakh,Self-Employed,Tier 1,11/9/2020,No,Early Career,22118.57,4173.73,13.0,0.1886980035327781,Medium
8892,56,Male,Medium,4-8 Lakh,Unemployed,Tier 1,8/15/2020,No,Pre-Retirement,12907.21,0.0,9.0,0.0,Low
8893,50,Female,Low,2-4 Lakh,Salaried,Tier 3,10/19/2021,No,Family Stage,8138.44,4699.42,8.0,0.5774349875406097,Low
8894,18,Male,Medium,4-8 Lakh,Salaried,Tier 1,3/15/2023,No,Student,21716.809999999998,0.0,11.0,0.0,Medium
8895,54,Male,Medium,4-8 Lakh,Student,Tier 2,11/11/2022,No,Family Stage,25372.46,0.0,13.0,0.0,Medium
8896,23,Female,Medium,4-8 Lakh,Student,Tier 1,6/12/2024,No,Early Career,4877.84,0.0,5.0,0.0,Low
8897,62,Female,Medium,4-8 Lakh,Business,Tier 1,3/24/2025,No,Pre-Retirement,6593.84,3030.9,13.0,0.4596562852601822,Low
8898,51,Female,Low,2-4 Lakh,Business,Tier 3,11/22/2021,No,Family Stage,5673.71,4377.53,10.0,0.7715463074425728,Low
8899,64,Female,Medium,4-8 Lakh,Student,Tier 2,10/26/2020,No,Pre-Retirement,14445.6,0.0,13.0,0.0,Low
8900,32,Male,Medium,4-8 Lakh,Business,Tier 2,7/15/2022,No,Mid Career,11613.07,0.0,5.0,0.0,Low
8901,62,Female,Low,2-4 Lakh,Salaried,Tier 2,7/12/2023,No,Pre-Retirement,22461.75,981.11,17.0,0.04367914343272452,Medium
8902,43,Female,High,8+ Lakh,Student,Tier 1,12/9/2022,Yes,Family Stage,9985.03,0.0,7.0,0.0,Low
8903,31,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/11/2022,No,Mid Career,2717.29,0.0,3.0,0.0,Low
8904,24,Female,Medium,4-8 Lakh,Student,Tier 2,10/30/2023,No,Early Career,8859.390000000001,0.0,4.0,0.0,Low
8905,63,Male,Low,2-4 Lakh,Unemployed,Tier 2,3/1/2020,No,Pre-Retirement,16273.32,0.0,11.0,0.0,Low
8906,48,Female,Medium,4-8 Lakh,Unemployed,Tier 2,11/8/2022,Yes,Family Stage,17231.239999999998,1330.64,17.0,0.07722253302722266,Low
8907,41,Female,Low,2-4 Lakh,Student,Tier 1,11/3/2020,No,Family Stage,14601.07,0.0,11.0,0.0,Low
8908,48,Female,Low,2-4 Lakh,Self-Employed,Tier 1,1/20/2025,Yes,Family Stage,17723.4,0.0,14.0,0.0,Low
8909,46,Female,Low,2-4 Lakh,Student,Tier 3,6/20/2021,Yes,Family Stage,17641.76,0.0,7.0,0.0,Low
8910,59,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,5/15/2023,No,Pre-Retirement,13155.17,0.0,9.0,0.0,Low
8911,49,Female,Medium,4-8 Lakh,Salaried,Tier 2,9/10/2023,No,Family Stage,12723.18,0.0,8.0,0.0,Low
8912,34,Female,Medium,4-8 Lakh,Salaried,Tier 1,3/15/2020,No,Mid Career,18099.76,0.0,13.0,0.0,Low
8913,31,Female,High,8+ Lakh,Self-Employed,Tier 3,8/3/2024,No,Mid Career,42133.77,6035.29,21.0,0.14324115786458227,Medium
8914,57,Male,High,8+ Lakh,Business,Tier 3,12/12/2023,No,Pre-Retirement,16095.59,0.0,10.0,0.0,Low
8915,53,Female,Medium,4-8 Lakh,Salaried,Tier 2,9/13/2023,No,Family Stage,23090.23,12685.6,9.0,0.5493925352844039,Medium
8916,41,Female,Medium,4-8 Lakh,Unemployed,Tier 2,7/28/2023,No,Family Stage,35309.73,0.0,10.0,0.0,Medium
8917,62,Male,Low,2-4 Lakh,Student,Tier 3,6/14/2024,No,Pre-Retirement,23912.02,5548.91,19.0,0.23205525923782264,Medium
8918,44,Female,High,8+ Lakh,Business,Tier 2,1/3/2023,No,Family Stage,11435.22,0.0,7.0,0.0,Low
8919,42,Male,High,8+ Lakh,Unemployed,Tier 3,5/18/2024,No,Family Stage,27999.19,0.0,19.0,0.0,Medium
8920,49,Male,Low,2-4 Lakh,Student,Tier 2,8/16/2021,Yes,Family Stage,6672.2300000000005,0.0,6.0,0.0,Low
8921,35,Female,Medium,4-8 Lakh,Unemployed,Tier 1,11/20/2024,No,Mid Career,14000.6,0.0,10.0,0.0,Low
8922,63,Female,High,8+ Lakh,Business,Tier 3,7/31/2024,No,Pre-Retirement,3910.94,0.0,4.0,0.0,Low
8923,35,Male,Low,2-4 Lakh,Self-Employed,Tier 2,8/31/2021,No,Mid Career,31052.9,5438.139999999999,15.0,0.1751250285802614,Medium
8924,54,Male,Low,2-4 Lakh,Student,Tier 2,9/3/2021,No,Family Stage,11778.11,3087.89,13.0,0.26217194439515334,Low
8925,43,Female,Low,2-4 Lakh,Unemployed,Tier 3,10/17/2022,No,Family Stage,13585.029999999999,0.0,10.0,0.0,Low
8926,26,Male,Low,2-4 Lakh,Unemployed,Tier 3,2/23/2022,No,Early Career,10898.04,0.0,12.0,0.0,Low
8927,52,Male,Low,2-4 Lakh,Business,Tier 1,8/28/2020,No,Family Stage,15937.26,2627.01,9.0,0.16483448221337924,Low
8928,25,Female,Low,2-4 Lakh,Business,Tier 2,1/5/2020,No,Early Career,9098.9,0.0,8.0,0.0,Low
8929,37,Male,Low,2-4 Lakh,Business,Tier 2,5/23/2023,No,Mid Career,34781.0,0.0,15.0,0.0,Medium
8930,59,Male,High,8+ Lakh,Self-Employed,Tier 3,5/21/2024,No,Pre-Retirement,31090.06,0.0,13.0,0.0,Medium
8931,39,Male,Low,2-4 Lakh,Salaried,Tier 1,5/1/2021,Yes,Mid Career,8151.64,0.0,6.0,0.0,Low
8932,36,Male,Medium,4-8 Lakh,Unemployed,Tier 1,12/22/2020,Yes,Mid Career,12948.78,0.0,7.0,0.0,Low
8933,47,Male,Low,2-4 Lakh,Self-Employed,Tier 1,1/28/2021,No,Family Stage,13878.88,0.0,11.0,0.0,Low
8934,45,Male,Low,2-4 Lakh,Unemployed,Tier 1,3/24/2023,Yes,Family Stage,32199.43,0.0,16.0,0.0,Medium
8935,52,Female,High,8+ Lakh,Self-Employed,Tier 1,5/29/2025,No,Family Stage,3178.46,0.0,3.0,0.0,Low
8936,60,Male,High,8+ Lakh,Student,Tier 1,11/15/2023,No,Pre-Retirement,7078.51,2909.2799999999997,7.0,0.41100175036836845,Low
8937,28,Female,Medium,4-8 Lakh,Salaried,Tier 2,1/3/2021,Yes,Early Career,4426.469999999999,0.0,6.0,0.0,Low
8938,48,Female,Medium,4-8 Lakh,Unemployed,Tier 1,1/29/2020,Yes,Family Stage,35380.380000000005,3254.12,10.0,0.09197526990948089,Medium
8939,56,Female,Medium,4-8 Lakh,Business,Tier 2,1/14/2025,Yes,Pre-Retirement,23934.58,0.0,7.0,0.0,Medium
8940,53,Female,Low,2-4 Lakh,Salaried,Tier 2,12/17/2023,No,Family Stage,22438.95,0.0,12.0,0.0,Medium
8941,47,Female,Low,2-4 Lakh,Unemployed,Tier 2,8/23/2022,Yes,Family Stage,4465.96,0.0,4.0,0.0,Low
8942,40,Female,Medium,4-8 Lakh,Student,Tier 1,1/9/2020,No,Family Stage,15906.61,2211.43,11.0,0.1390258515170737,Low
8943,36,Female,High,8+ Lakh,Unemployed,Tier 1,5/8/2023,No,Mid Career,15757.56,314.3,11.0,0.019945981484443025,Low
8944,29,Female,Low,2-4 Lakh,Unemployed,Tier 2,1/8/2024,Yes,Early Career,18425.51,0.0,12.0,0.0,Low
8945,32,Male,Medium,4-8 Lakh,Unemployed,Tier 2,11/29/2020,Yes,Mid Career,10700.68,2817.01,6.0,0.26325523237775544,Low
8946,48,Female,Low,2-4 Lakh,Salaried,Tier 1,8/7/2022,No,Family Stage,26413.44,0.0,8.0,0.0,Medium
8947,60,Female,Low,2-4 Lakh,Unemployed,Tier 1,8/17/2020,Yes,Pre-Retirement,3819.91,3309.1,9.0,0.8662769541690772,Low
8948,54,Female,Medium,4-8 Lakh,Business,Tier 3,1/27/2021,No,Family Stage,14446.2,0.0,13.0,0.0,Low
8949,54,Male,Low,2-4 Lakh,Self-Employed,Tier 2,1/25/2025,No,Family Stage,6654.349999999999,0.0,5.0,0.0,Low
8950,32,Female,High,8+ Lakh,Business,Tier 3,8/24/2023,No,Mid Career,3972.36,0.0,2.0,0.0,Low
8951,46,Male,Medium,4-8 Lakh,Student,Tier 3,3/27/2025,Yes,Family Stage,10763.32,47.99,4.0,0.0044586614539008414,Low
8952,60,Female,Low,2-4 Lakh,Salaried,Tier 1,9/16/2023,No,Pre-Retirement,15310.39,6421.57,11.0,0.41942563187482484,Low
8953,43,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,2/17/2022,No,Family Stage,12851.56,213.81,8.0,0.016636890774349575,Low
8954,61,Male,Medium,4-8 Lakh,Salaried,Tier 1,10/15/2023,No,Pre-Retirement,30395.47,707.04,12.0,0.023261360985699513,Medium
8955,19,Female,Low,2-4 Lakh,Salaried,Tier 1,8/25/2024,No,Student,21800.38,291.28,13.0,0.013361234987647002,Medium
8956,37,Male,Medium,4-8 Lakh,Unemployed,Tier 3,5/29/2024,No,Mid Career,46663.41,7512.25,16.0,0.16098802037827925,Medium
8957,32,Male,Medium,4-8 Lakh,Business,Tier 1,1/1/2025,No,Mid Career,21366.92,4719.82,16.0,0.22089379283490554,Medium
8958,21,Female,Low,2-4 Lakh,Self-Employed,Tier 1,4/21/2023,Yes,Student,14107.75,0.0,7.0,0.0,Low
8959,39,Female,High,8+ Lakh,Unemployed,Tier 3,1/21/2021,No,Mid Career,25125.48,0.0,12.0,0.0,Medium
8960,55,Male,Low,2-4 Lakh,Self-Employed,Tier 1,4/18/2020,No,Pre-Retirement,18829.71,2163.26,12.0,0.11488546557541249,Low
8961,40,Male,Low,2-4 Lakh,Business,Tier 1,12/4/2020,No,Family Stage,18396.96,0.0,11.0,0.0,Low
8962,43,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/8/2023,No,Family Stage,20365.64,1741.79,11.0,0.0855259152179848,Medium
8963,28,Female,Low,2-4 Lakh,Self-Employed,Tier 2,4/19/2023,No,Early Career,14228.03,0.0,5.0,0.0,Low
8964,45,Female,Medium,4-8 Lakh,Unemployed,Tier 2,4/12/2024,Yes,Family Stage,18563.72,44.97,8.0,0.002422467048630339,Low
